datetime,Weekday,season,Holiday,Workingday,weather,Temp,Feel-like temp,Humidity,Windspeed,Casual renter,Registered renter,Total renter
11/14/15 21:00,6,4,0,0,1,17.22,21.21,47,19.0012,19,103,122
11/14/15 22:00,6,4,0,0,1,17.22,21.21,47,16.9979,30,88,118
11/14/15 23:00,6,4,0,0,1,16.4,20.455,58,11.0014,23,78,101
11/15/15 0:00,7,4,0,0,2,16.4,20.455,58,12.998,12,61,73
11/15/15 1:00,7,4,0,0,2,14.76,17.425,66,12.998,13,58,71
11/15/15 2:00,7,4,0,0,1,14.76,18.18,57,7.0015,9,48,57
11/15/15 3:00,7,4,0,0,2,14.76,17.425,62,8.9981,8,20,28
11/15/15 4:00,7,4,0,0,2,14.76,17.425,62,8.9981,1,5,6
11/15/15 5:00,7,4,0,0,1,13.94,16.665,61,11.0014,2,3,5
11/15/15 6:00,7,4,0,0,1,13.94,16.665,66,8.9981,5,18,23
11/15/15 7:00,7,4,0,0,1,13.94,15.91,66,15.0013,13,30,43
11/15/15 8:00,7,4,0,0,1,13.94,17.425,66,6.0032,24,55,79
11/15/15 9:00,7,4,0,0,1,16.4,20.455,54,19.0012,38,97,135
11/15/15 10:00,7,4,0,0,1,18.04,21.97,44,22.0028,63,178,241
11/15/15 11:00,7,4,0,0,1,18.86,22.725,40,27.9993,108,187,295
11/15/15 12:00,7,4,0,0,2,21.32,25,29,27.9993,112,242,354
11/15/15 13:00,7,4,0,0,2,21.32,25,29,27.9993,105,234,339
11/15/15 14:00,7,4,0,0,2,22.14,25.76,28,32.9975,108,263,371
11/15/15 15:00,7,4,0,0,2,20.5,24.24,42,22.0028,89,221,310
11/15/15 16:00,7,4,0,0,2,22.14,25.76,28,26.0027,93,226,319
11/15/15 17:00,7,4,0,0,1,21.32,25,27,22.0028,44,187,231
11/15/15 18:00,7,4,0,0,1,21.32,25,27,22.0028,35,155,190
11/15/15 19:00,7,4,0,0,1,20.5,24.24,29,23.9994,36,121,157
11/15/15 20:00,7,4,0,0,1,20.5,24.24,31,23.9994,24,115,139
11/15/15 21:00,7,4,0,0,1,19.68,23.485,36,16.9979,19,76,95
11/15/15 22:00,7,4,0,0,1,19.68,23.485,41,26.0027,25,64,89
11/15/15 23:00,7,4,0,0,1,18.86,22.725,51,19.9995,18,49,67
11/16/15 0:00,1,4,0,1,1,18.86,22.725,59,19.0012,8,22,30
11/16/15 1:00,1,4,0,1,1,18.86,22.725,63,19.9995,5,6,11
11/16/15 2:00,1,4,0,1,1,18.86,22.725,63,23.9994,7,10,17
11/16/15 3:00,1,4,0,1,1,18.04,21.97,67,19.0012,4,3,7
11/16/15 4:00,1,4,0,1,1,18.04,21.97,67,15.0013,0,5,5
11/16/15 5:00,1,4,0,1,2,18.04,21.97,67,16.9979,0,19,19
11/16/15 6:00,1,4,0,1,2,18.04,21.97,72,15.0013,10,104,114
11/16/15 7:00,1,4,0,1,1,18.04,21.97,72,16.9979,11,311,322
11/16/15 8:00,1,4,0,1,2,18.86,22.725,67,12.998,27,425,452
11/16/15 9:00,1,4,0,1,2,19.68,23.485,67,22.0028,29,204,233
11/16/15 10:00,1,4,0,1,2,20.5,24.24,63,19.0012,26,85,111
11/16/15 11:00,1,4,0,1,2,22.14,25.76,60,19.0012,22,106,128
11/16/15 12:00,1,4,0,1,1,22.96,26.515,56,19.9995,36,166,202
11/16/15 13:00,1,4,0,1,1,24.6,31.06,49,26.0027,50,153,203
11/16/15 14:00,1,4,0,1,1,25.42,31.06,46,30.0026,47,138,185
11/16/15 15:00,1,4,0,1,1,26.24,31.06,44,22.0028,53,142,195
11/16/15 16:00,1,4,0,1,1,25.42,31.06,46,27.9993,51,264,315
11/16/15 17:00,1,4,0,1,1,25.42,31.06,46,16.9979,55,464,519
11/16/15 18:00,1,4,0,1,1,22.96,26.515,56,19.0012,29,460,489
11/16/15 19:00,1,4,0,1,1,24.6,31.06,53,19.9995,28,274,302
11/16/15 20:00,1,4,0,1,1,24.6,31.06,53,23.9994,30,210,240
11/16/15 21:00,1,4,0,1,1,24.6,31.06,53,23.9994,37,176,213
11/16/15 22:00,1,4,0,1,1,23.78,27.275,56,23.9994,17,96,113
11/16/15 23:00,1,4,0,1,1,22.96,26.515,64,19.9995,13,48,61
11/17/15 0:00,2,4,0,1,1,22.96,26.515,64,23.9994,7,15,22
11/17/15 1:00,2,4,0,1,1,22.96,26.515,60,19.9995,5,5,10
11/17/15 2:00,2,4,0,1,1,22.96,26.515,64,16.9979,7,8,15
11/17/15 3:00,2,4,0,1,2,22.14,25.76,68,22.0028,0,4,4
11/17/15 4:00,2,4,0,1,1,22.96,26.515,64,19.9995,1,6,7
11/17/15 5:00,2,4,0,1,1,22.14,25.76,68,19.0012,2,26,28
11/17/15 6:00,2,4,0,1,2,22.96,26.515,64,6.0032,4,104,108
11/17/15 7:00,2,4,0,1,2,22.14,25.76,68,11.0014,21,298,319
11/17/15 8:00,2,4,0,1,2,22.14,25.76,68,7.0015,27,453,480
11/17/15 9:00,2,4,0,1,2,22.96,26.515,64,6.0032,26,174,200
11/17/15 10:00,2,4,0,1,2,22.96,26.515,64,19.0012,23,115,138
11/17/15 11:00,2,4,0,1,2,22.96,26.515,64,12.998,18,116,134
11/17/15 12:00,2,4,0,1,2,22.14,25.76,68,0,28,148,176
11/17/15 13:00,2,4,0,1,3,22.14,25.76,60,15.0013,21,132,153
11/17/15 14:00,2,4,0,1,2,22.14,25.76,60,19.0012,27,120,147
11/17/15 15:00,2,4,0,1,2,22.14,25.76,60,8.9981,36,155,191
11/17/15 16:00,2,4,0,1,2,21.32,25,68,8.9981,31,240,271
11/17/15 17:00,2,4,0,1,2,20.5,24.24,72,12.998,29,422,451
11/17/15 18:00,2,4,0,1,2,20.5,24.24,72,19.0012,27,414,441
11/17/15 19:00,2,4,0,1,2,20.5,24.24,72,23.9994,27,259,286
11/17/15 20:00,2,4,0,1,2,19.68,23.485,82,8.9981,26,212,238
11/17/15 21:00,2,4,0,1,2,20.5,24.24,77,6.0032,23,145,168
11/17/15 22:00,2,4,0,1,2,18.86,22.725,88,7.0015,19,109,128
11/17/15 23:00,2,4,0,1,2,18.86,22.725,94,7.0015,14,66,80
11/18/15 0:00,3,4,0,1,2,18.86,22.725,94,0,5,26,31
11/18/15 1:00,3,4,0,1,3,18.86,22.725,94,6.0032,0,5,5
11/18/15 2:00,3,4,0,1,2,18.86,22.725,94,7.0015,4,6,10
11/18/15 3:00,3,4,0,1,2,18.86,22.725,94,7.0015,2,3,5
11/18/15 4:00,3,4,0,1,2,18.04,21.97,100,15.0013,1,3,4
11/18/15 5:00,3,4,0,1,3,18.86,22.725,94,7.0015,0,13,13
11/18/15 6:00,3,4,0,1,2,18.86,22.725,94,6.0032,4,52,56
11/18/15 7:00,3,4,0,1,3,18.86,22.725,94,0,7,130,137
11/18/15 8:00,3,4,0,1,3,18.86,22.725,94,0,9,223,232
11/18/15 9:00,3,4,0,1,3,18.86,22.725,94,0,5,77,82
11/18/15 10:00,3,4,0,1,3,18.86,22.725,94,0,4,32,36
11/18/15 11:00,3,4,0,1,3,18.86,22.725,94,6.0032,7,53,60
11/18/15 12:00,3,4,0,1,3,18.86,22.725,100,0,5,49,54
11/18/15 13:00,3,4,0,1,3,18.86,22.725,94,8.9981,6,52,58
11/18/15 14:00,3,4,0,1,2,18.86,22.725,100,8.9981,12,49,61
11/18/15 15:00,3,4,0,1,3,19.68,23.485,94,7.0015,16,50,66
11/18/15 16:00,3,4,0,1,3,19.68,23.485,94,7.0015,13,110,123
11/18/15 17:00,3,4,0,1,2,19.68,23.485,88,12.998,17,216,233
11/18/15 18:00,3,4,0,1,3,18.86,22.725,88,26.0027,13,176,189
11/18/15 19:00,3,4,0,1,3,18.86,22.725,88,26.0027,3,108,111
11/18/15 20:00,3,4,0,1,3,18.04,21.97,88,26.0027,5,94,99
11/18/15 21:00,3,4,0,1,3,18.04,21.97,88,19.0012,3,72,75
11/18/15 22:00,3,4,0,1,3,17.22,21.21,88,15.0013,1,45,46
11/18/15 23:00,3,4,0,1,3,17.22,21.21,88,8.9981,3,28,31
11/19/15 0:00,4,4,0,1,2,17.22,21.21,88,16.9979,2,22,24
11/19/15 1:00,4,4,0,1,2,17.22,21.21,82,11.0014,0,5,5
11/19/15 2:00,4,4,0,1,2,17.22,21.21,82,15.0013,0,5,5
11/19/15 3:00,4,4,0,1,2,17.22,21.21,77,22.0028,0,3,3
11/19/15 4:00,4,4,0,1,2,16.4,20.455,62,27.9993,1,3,4
11/19/15 5:00,4,4,0,1,3,13.94,15.15,71,22.0028,1,21,22
11/19/15 6:00,4,4,0,1,3,14.76,17.425,57,15.0013,3,72,75
11/19/15 7:00,4,4,0,1,3,13.94,15.91,61,19.0012,4,164,168
11/19/15 8:00,4,4,0,1,3,13.94,15.15,61,19.9995,12,343,355
11/19/15 9:00,4,4,0,1,2,13.94,15.15,61,22.0028,14,184,198
11/19/15 10:00,4,4,0,1,2,13.94,15.15,61,22.0028,7,74,81
11/19/15 11:00,4,4,0,1,3,13.12,15.15,66,22.0028,4,93,97
11/19/15 12:00,4,4,0,1,2,13.94,15.15,53,19.9995,6,115,121
11/19/15 13:00,4,4,0,1,2,13.94,15.15,49,30.0026,15,109,124
11/19/15 14:00,4,4,0,1,2,13.94,15.15,49,26.0027,5,105,110
11/19/15 15:00,4,4,0,1,2,13.94,15.15,49,30.0026,10,106,116
11/19/15 16:00,4,4,0,1,1,13.12,14.395,39,27.9993,8,187,195
11/19/15 17:00,4,4,0,1,1,13.12,14.395,42,26.0027,20,379,399
11/19/15 18:00,4,4,0,1,1,13.12,15.91,39,12.998,9,298,307
11/19/15 19:00,4,4,0,1,1,12.3,14.395,45,15.0013,7,210,217
11/19/15 20:00,4,4,0,1,1,12.3,14.395,42,19.0012,7,162,169
11/19/15 21:00,4,4,0,1,1,12.3,14.395,42,16.9979,3,113,116
11/19/15 22:00,4,4,0,1,1,10.66,12.12,52,16.9979,1,83,84
11/19/15 23:00,4,4,0,1,1,10.66,12.88,52,15.0013,0,58,58
11/20/15 0:00,5,4,0,1,1,10.66,12.88,48,11.0014,2,28,30
11/20/15 1:00,5,4,0,1,1,10.66,11.365,44,22.0028,0,10,10
11/20/15 2:00,5,4,0,1,1,9.84,11.365,44,15.0013,2,8,10
11/20/15 3:00,5,4,0,1,1,9.84,10.605,41,19.0012,0,2,2
11/20/15 4:00,5,4,0,1,1,9.02,11.365,44,11.0014,0,5,5
11/20/15 5:00,5,4,0,1,1,9.02,11.365,44,8.9981,0,22,22
11/20/15 6:00,5,4,0,1,1,9.02,12.88,44,6.0032,1,70,71
11/20/15 7:00,5,4,0,1,1,9.02,11.365,44,11.0014,5,211,216
11/20/15 8:00,5,4,0,1,1,9.02,11.365,44,12.998,6,369,375
11/20/15 9:00,5,4,0,1,1,10.66,12.88,41,12.998,6,207,213
11/20/15 10:00,5,4,0,1,1,10.66,12.12,41,19.0012,10,105,115
11/20/15 11:00,5,4,0,1,1,12.3,15.15,36,8.9981,18,122,140
11/20/15 12:00,5,4,0,1,1,13.12,16.665,33,0,22,143,165
11/20/15 13:00,5,4,0,1,1,13.94,15.91,31,15.0013,31,146,177
11/20/15 14:00,5,4,0,1,1,13.94,16.665,31,8.9981,31,123,154
11/20/15 15:00,5,4,0,1,1,13.94,16.665,29,8.9981,27,151,178
11/20/15 16:00,5,4,0,1,1,13.94,16.665,29,8.9981,19,190,209
11/20/15 17:00,5,4,0,1,1,13.12,16.665,31,8.9981,17,361,378
11/20/15 18:00,5,4,0,1,1,12.3,15.15,36,11.0014,16,312,328
11/20/15 19:00,5,4,0,1,1,11.48,13.635,41,11.0014,7,183,190
11/20/15 20:00,5,4,0,1,1,11.48,13.635,48,12.998,8,129,137
11/20/15 21:00,5,4,0,1,1,11.48,13.635,48,11.0014,3,108,111
11/20/15 22:00,5,4,0,1,1,10.66,13.635,52,7.0015,9,88,97
11/20/15 23:00,5,4,0,1,1,10.66,13.635,60,8.9981,5,54,59
11/21/15 0:00,6,4,0,0,1,10.66,12.88,56,12.998,4,49,53
11/21/15 1:00,6,4,0,0,1,10.66,11.365,52,19.9995,1,34,35
11/21/15 2:00,6,4,0,0,1,9.84,12.12,56,11.0014,12,34,46
11/21/15 3:00,6,4,0,0,1,10.66,12.12,48,16.9979,4,11,15
11/21/15 4:00,6,4,0,0,1,10.66,11.365,48,22.0028,4,4,8
11/21/15 5:00,6,4,0,0,1,9.84,11.365,56,16.9979,0,2,2
11/21/15 6:00,6,4,0,0,1,9.84,10.605,60,22.0028,2,10,12
11/21/15 7:00,6,4,0,0,1,9.84,11.365,60,16.9979,3,38,41
11/21/15 8:00,6,4,0,0,1,10.66,12.12,56,16.9979,12,80,92
11/21/15 9:00,6,4,0,0,1,11.48,12.88,52,19.9995,12,130,142
11/21/15 10:00,6,4,0,0,1,13.12,15.15,45,16.9979,35,165,200
11/21/15 11:00,6,4,0,0,1,14.76,18.94,40,0,50,183,233
11/21/15 12:00,6,4,0,0,1,16.4,20.455,35,19.0012,93,218,311
11/21/15 13:00,6,4,0,0,1,17.22,21.21,30,19.0012,118,245,363
11/21/15 14:00,6,4,0,0,1,17.22,21.21,32,19.9995,121,228,349
11/21/15 15:00,6,4,0,0,1,17.22,21.21,41,12.998,120,262,382
11/21/15 16:00,6,4,0,0,1,17.22,21.21,38,19.9995,99,188,287
11/21/15 17:00,6,4,0,0,1,16.4,20.455,40,12.998,61,171,232
11/21/15 18:00,6,4,0,0,1,15.58,19.695,46,8.9981,36,172,208
11/21/15 19:00,6,4,0,0,2,13.94,16.665,71,8.9981,33,149,182
11/21/15 20:00,6,4,0,0,2,14.76,18.18,57,7.0015,48,115,163
11/21/15 21:00,6,4,0,0,2,14.76,17.425,62,12.998,29,79,108
11/21/15 22:00,6,4,0,0,2,15.58,19.695,62,11.0014,26,80,106
11/21/15 23:00,6,4,0,0,1,15.58,19.695,62,15.0013,20,73,93
11/22/15 0:00,7,4,0,0,1,15.58,19.695,66,11.0014,12,63,75
11/22/15 1:00,7,4,0,0,1,16.4,20.455,62,16.9979,12,82,94
11/22/15 2:00,7,4,0,0,1,16.4,20.455,62,19.0012,8,36,44
11/22/15 3:00,7,4,0,0,2,16.4,20.455,66,19.0012,7,12,19
11/22/15 4:00,7,4,0,0,2,16.4,20.455,71,19.0012,1,6,7
11/22/15 5:00,7,4,0,0,2,17.22,21.21,67,19.0012,1,5,6
11/22/15 6:00,7,4,0,0,2,17.22,21.21,67,16.9979,5,15,20
11/22/15 7:00,7,4,0,0,1,17.22,21.21,67,15.0013,9,27,36
11/22/15 8:00,7,4,0,0,2,17.22,21.21,71,19.0012,22,63,85
11/22/15 9:00,7,4,0,0,1,18.04,21.97,72,11.0014,37,116,153
11/22/15 10:00,7,4,0,0,2,18.04,21.97,72,7.0015,70,183,253
11/22/15 11:00,7,4,0,0,2,20.5,24.24,63,7.0015,107,202,309
11/22/15 12:00,7,4,0,0,2,20.5,24.24,63,8.9981,117,235,352
11/22/15 13:00,7,4,0,0,2,22.14,25.76,60,12.998,106,222,328
11/22/15 14:00,7,4,0,0,1,21.32,25,63,16.9979,105,241,346
11/22/15 15:00,7,4,0,0,2,21.32,25,68,12.998,93,216,309
11/22/15 16:00,7,4,0,0,2,21.32,25,63,8.9981,89,245,334
11/22/15 17:00,7,4,0,0,2,21.32,25,63,12.998,58,187,245
11/22/15 18:00,7,4,0,0,2,22.14,25.76,64,12.998,38,151,189
11/22/15 19:00,7,4,0,0,2,20.5,24.24,72,7.0015,29,126,155
11/22/15 20:00,7,4,0,0,2,21.32,25,68,7.0015,20,108,128
11/22/15 21:00,7,4,0,0,2,19.68,23.485,77,6.0032,15,77,92
11/22/15 22:00,7,4,0,0,3,18.86,22.725,88,6.0032,16,52,68
11/22/15 23:00,7,4,0,0,3,18.86,22.725,88,6.0032,13,47,60
11/23/15 0:00,1,4,0,1,2,18.86,22.725,94,0,5,19,24
11/23/15 1:00,1,4,0,1,3,18.86,22.725,94,12.998,4,6,10
11/23/15 2:00,1,4,0,1,3,18.04,21.97,100,12.998,4,7,11
11/23/15 3:00,1,4,0,1,3,18.04,21.97,100,8.9981,3,4,7
11/23/15 4:00,1,4,0,1,3,18.04,21.97,100,8.9981,1,5,6
11/23/15 5:00,1,4,0,1,2,18.04,21.97,100,0,1,23,24
11/23/15 6:00,1,4,0,1,2,17.22,21.21,100,0,7,101,108
11/23/15 7:00,1,4,0,1,2,18.86,22.725,94,11.0014,9,309,318
11/23/15 8:00,1,4,0,1,2,18.86,22.725,94,0,20,411,431
11/23/15 9:00,1,4,0,1,2,19.68,23.485,94,7.0015,24,181,205
11/23/15 10:00,1,4,0,1,2,21.32,25,83,0,28,90,118
11/23/15 11:00,1,4,0,1,2,21.32,25,83,7.0015,25,104,129
11/23/15 12:00,1,4,0,1,2,20.5,24.24,77,8.9981,29,162,191
11/23/15 13:00,1,4,0,1,2,20.5,24.24,77,8.9981,42,156,198
11/23/15 14:00,1,4,0,1,2,19.68,23.485,82,12.998,39,127,166
11/23/15 15:00,1,4,0,1,3,18.04,21.97,94,15.0013,46,137,183
11/23/15 16:00,1,4,0,1,3,18.04,21.97,94,15.0013,46,260,306
11/23/15 17:00,1,4,0,1,3,17.22,21.21,94,19.9995,48,477,525
11/23/15 18:00,1,4,0,1,3,17.22,21.21,88,12.998,24,434,458
11/23/15 19:00,1,4,0,1,3,16.4,20.455,94,12.998,25,277,302
11/23/15 20:00,1,4,0,1,3,16.4,20.455,87,15.0013,24,199,223
11/23/15 21:00,1,4,0,1,3,16.4,20.455,87,11.0014,24,153,177
11/23/15 22:00,1,4,0,1,3,16.4,20.455,87,8.9981,12,99,111
11/23/15 23:00,1,4,0,1,3,16.4,20.455,87,11.0014,7,48,55
11/24/15 0:00,2,4,0,1,3,15.58,19.695,94,7.0015,4,17,21
11/24/15 1:00,2,4,0,1,3,16.4,20.455,94,8.9981,4,7,11
11/24/15 2:00,2,4,0,1,3,15.58,19.695,100,7.0015,4,5,9
11/24/15 3:00,2,4,0,1,3,15.58,19.695,100,7.0015,0,4,4
11/24/15 4:00,2,4,0,1,3,15.58,19.695,94,11.0014,1,5,6
11/24/15 5:00,2,4,0,1,3,15.58,19.695,94,11.0014,2,22,24
11/24/15 6:00,2,4,0,1,2,15.58,19.695,94,7.0015,4,101,105
11/24/15 7:00,2,4,0,1,3,15.58,19.695,94,15.0013,14,307,321
11/24/15 8:00,2,4,0,1,3,15.58,19.695,94,15.0013,19,454,473
11/24/15 9:00,2,4,0,1,3,16.4,20.455,94,0,20,176,196
11/24/15 10:00,2,4,0,1,3,16.4,20.455,94,0,25,110,135
11/24/15 11:00,2,4,0,1,3,16.4,20.455,94,8.9981,20,121,141
11/24/15 12:00,2,4,0,1,3,16.4,20.455,100,6.0032,29,162,191
11/24/15 13:00,2,4,0,1,3,17.22,21.21,100,6.0032,27,149,176
11/24/15 14:00,2,4,0,1,3,17.22,21.21,100,6.0032,30,125,155
11/24/15 15:00,2,4,0,1,3,18.04,21.97,94,0,35,155,190
11/24/15 16:00,2,4,0,1,3,18.04,21.97,94,0,36,245,281
11/24/15 17:00,2,4,0,1,3,18.04,21.97,100,6.0032,35,441,476
11/24/15 18:00,2,4,0,1,3,18.04,21.97,100,0,29,424,453
11/24/15 19:00,2,4,0,1,3,18.86,22.725,94,7.0015,21,262,283
11/24/15 20:00,2,4,0,1,2,18.86,22.725,100,15.0013,19,191,210
11/24/15 21:00,2,4,0,1,2,18.86,22.725,100,16.9979,20,156,176
11/24/15 22:00,2,4,0,1,2,20.5,24.24,94,12.998,17,103,120
11/24/15 23:00,2,4,0,1,2,19.68,23.485,94,16.9979,9,56,65
11/25/15 0:00,3,4,0,1,2,19.68,23.485,94,16.9979,3,20,23
11/25/15 1:00,3,4,0,1,2,19.68,23.485,94,19.9995,1,8,9
11/25/15 2:00,3,4,0,1,3,20.5,24.24,94,23.9994,3,6,9
11/25/15 3:00,3,4,0,1,3,20.5,24.24,94,23.9994,2,4,6
11/25/15 4:00,3,4,0,1,3,21.32,25,88,23.9994,1,4,5
11/25/15 5:00,3,4,0,1,2,18.86,22.725,94,12.998,1,21,22
11/25/15 6:00,3,4,0,1,2,18.04,21.97,100,0,3,75,78
11/25/15 7:00,3,4,0,1,2,18.86,22.725,100,6.0032,4,216,220
11/25/15 8:00,3,4,0,1,2,19.68,23.485,94,7.0015,15,330,345
11/25/15 9:00,3,4,0,1,2,21.32,25,94,12.998,14,138,152
11/25/15 10:00,3,4,0,1,2,21.32,25,94,12.998,10,61,71
11/25/15 11:00,3,4,0,1,2,20.5,24.24,72,27.9993,14,92,106
11/25/15 12:00,3,4,0,1,1,19.68,23.485,55,27.9993,15,103,118
11/25/15 13:00,3,4,0,1,2,18.04,21.97,54,32.9975,19,95,114
11/25/15 14:00,3,4,0,1,1,17.22,21.21,54,31.0009,20,101,121
11/25/15 15:00,3,4,0,1,2,17.22,21.21,54,30.0026,19,91,110
11/25/15 16:00,3,4,0,1,2,16.4,20.455,62,31.0009,19,184,203
11/25/15 17:00,3,4,0,1,3,15.58,19.695,71,26.0027,22,338,360
11/25/15 18:00,3,4,0,1,2,16.4,20.455,58,35.0008,17,282,299
11/25/15 19:00,3,4,0,1,1,15.58,19.695,58,26.0027,8,201,209
11/25/15 20:00,3,4,0,1,1,14.76,16.665,62,26.0027,12,148,160
11/25/15 21:00,3,4,0,1,1,14.76,15.91,57,31.0009,6,113,119
11/25/15 22:00,3,4,0,1,1,13.94,15.15,61,30.0026,5,75,80
11/25/15 23:00,3,4,0,1,1,13.94,15.15,61,23.9994,4,45,49
11/26/15 0:00,4,4,1,0,1,13.12,15.15,57,15.0013,2,24,26
11/26/15 1:00,4,4,1,0,1,13.12,14.395,57,27.9993,1,8,9
11/26/15 2:00,4,4,1,0,1,12.3,14.395,61,19.0012,0,5,5
11/26/15 3:00,4,4,1,0,1,11.48,14.395,65,8.9981,0,8,8
11/26/15 4:00,4,4,1,0,1,12.3,15.91,61,6.0032,1,3,4
11/26/15 5:00,4,4,1,0,1,12.3,15.91,61,7.0015,1,22,23
11/26/15 6:00,4,4,1,0,1,12.3,15.91,61,6.0032,4,91,95
11/26/15 7:00,4,4,1,0,1,10.66,13.635,75,7.0015,6,216,222
11/26/15 8:00,4,4,1,0,1,12.3,15.91,65,6.0032,16,381,397
11/26/15 9:00,4,4,1,0,1,13.94,17.425,61,0,19,187,206
11/26/15 10:00,4,4,1,0,1,14.76,18.94,57,0,12,87,99
11/26/15 11:00,4,4,1,0,1,17.22,21.21,41,19.9995,7,96,103
11/26/15 12:00,4,4,1,0,1,18.86,22.725,36,15.0013,12,132,144
11/26/15 13:00,4,4,1,0,1,19.68,23.485,33,15.0013,12,99,111
11/26/15 14:00,4,4,1,0,1,20.5,24.24,31,19.9995,6,82,88
11/26/15 15:00,4,4,1,0,1,20.5,24.24,31,16.9979,8,82,90
11/26/15 16:00,4,4,1,0,1,20.5,24.24,34,19.0012,8,127,135
11/26/15 17:00,4,4,1,0,1,19.68,23.485,33,7.0015,15,274,289
11/26/15 18:00,4,4,1,0,1,17.22,21.21,50,6.0032,10,281,291
11/26/15 19:00,4,4,1,0,1,16.4,20.455,54,7.0015,13,202,215
11/26/15 20:00,4,4,1,0,1,14.76,17.425,76,11.0014,8,161,169
11/26/15 21:00,4,4,1,0,1,14.76,17.425,71,11.0014,5,122,127
11/26/15 22:00,4,4,1,0,1,14.76,17.425,71,11.0014,4,84,88
11/26/15 23:00,4,4,1,0,1,13.94,17.425,76,7.0015,5,66,71
11/27/15 0:00,5,4,0,1,1,13.94,16.665,76,11.0014,7,43,50
11/27/15 1:00,5,4,0,1,1,13.94,18.18,76,0,2,14,16
11/27/15 2:00,5,4,0,1,1,11.48,14.395,81,7.0015,2,9,11
11/27/15 3:00,5,4,0,1,1,11.48,14.395,75,7.0015,1,5,6
11/27/15 4:00,5,4,0,1,1,12.3,15.91,75,7.0015,1,7,8
11/27/15 5:00,5,4,0,1,1,11.48,15.91,75,0,1,18,19
11/27/15 6:00,5,4,0,1,1,10.66,13.635,81,7.0015,1,59,60
11/27/15 7:00,5,4,0,1,1,10.66,15.15,81,0,6,164,170
11/27/15 8:00,5,4,0,1,1,10.66,13.635,81,8.9981,8,310,318
11/27/15 9:00,5,4,0,1,1,13.12,17.425,76,0,11,197,208
11/27/15 10:00,5,4,0,1,1,14.76,17.425,71,11.0014,24,134,158
11/27/15 11:00,5,4,0,1,1,16.4,20.455,66,7.0015,20,136,156
11/27/15 12:00,5,4,0,1,1,18.86,22.725,51,7.0015,32,171,203
11/27/15 13:00,5,4,0,1,1,20.5,24.24,45,15.0013,44,163,207
11/27/15 14:00,5,4,0,1,1,21.32,25,39,15.0013,48,154,202
11/27/15 15:00,5,4,0,1,1,21.32,25,36,12.998,28,169,197
11/27/15 16:00,5,4,0,1,1,20.5,24.24,39,11.0014,35,190,225
11/27/15 17:00,5,4,0,1,1,20.5,24.24,34,7.0015,21,324,345
11/27/15 18:00,5,4,0,1,1,18.86,22.725,44,6.0032,20,249,269
11/27/15 19:00,5,4,0,1,1,17.22,21.21,67,0,13,183,196
11/27/15 20:00,5,4,0,1,1,16.4,20.455,58,6.0032,10,114,124
11/27/15 21:00,5,4,0,1,1,14.76,18.94,71,0,4,94,98
11/27/15 22:00,5,4,0,1,1,13.94,17.425,71,6.0032,11,83,94
11/27/15 23:00,5,4,0,1,1,13.94,17.425,76,7.0015,6,61,67
11/28/15 0:00,6,4,0,0,1,13.94,17.425,76,7.0015,9,51,60
11/28/15 1:00,6,4,0,0,1,13.12,16.665,76,6.0032,5,40,45
11/28/15 2:00,6,4,0,0,1,12.3,15.91,81,7.0015,10,37,47
11/28/15 3:00,6,4,0,0,1,12.3,16.665,81,0,4,13,17
11/28/15 4:00,6,4,0,0,1,12.3,16.665,81,0,2,6,8
11/28/15 5:00,6,4,0,0,1,12.3,15.91,75,7.0015,1,3,4
11/28/15 6:00,6,4,0,0,2,12.3,15.91,75,6.0032,2,9,11
11/28/15 7:00,6,4,0,0,1,10.66,13.635,87,7.0015,4,32,36
11/28/15 8:00,6,4,0,0,1,13.12,16.665,76,6.0032,14,84,98
11/28/15 9:00,6,4,0,0,1,13.94,17.425,76,6.0032,16,136,152
11/28/15 10:00,6,4,0,0,1,14.76,18.94,81,0,49,168,217
11/28/15 11:00,6,4,0,0,1,16.4,20.455,62,7.0015,76,198,274
11/28/15 12:00,6,4,0,0,1,18.04,21.97,51,0,118,221,339
11/28/15 13:00,6,4,0,0,1,19.68,23.485,44,0,123,236,359
11/28/15 14:00,6,4,0,0,2,19.68,23.485,48,8.9981,156,237,393
11/28/15 15:00,6,4,0,0,2,20.5,24.24,42,7.0015,143,242,385
11/28/15 16:00,6,4,0,0,2,18.86,22.725,47,8.9981,119,206,325
11/28/15 17:00,6,4,0,0,2,18.86,22.725,47,8.9981,77,183,260
11/28/15 18:00,6,4,0,0,2,17.22,21.21,62,11.0014,45,162,207
11/28/15 19:00,6,4,0,0,2,16.4,20.455,71,6.0032,33,145,178
11/28/15 20:00,6,4,0,0,2,17.22,21.21,58,0,40,108,148
11/28/15 21:00,6,4,0,0,2,15.58,19.695,82,0,25,91,116
11/28/15 22:00,6,4,0,0,2,15.58,19.695,76,0,29,84,113
11/28/15 23:00,6,4,0,0,1,14.76,18.94,81,0,22,76,98
11/29/15 0:00,7,4,0,0,1,14.76,18.94,81,0,13,62,75
11/29/15 1:00,7,4,0,0,1,14.76,18.94,81,0,13,70,83
11/29/15 2:00,7,4,0,0,1,13.94,18.18,81,0,9,43,52
11/29/15 3:00,7,4,0,0,1,13.94,18.18,87,0,8,16,24
11/29/15 4:00,7,4,0,0,1,13.94,17.425,87,7.0015,2,6,8
